item_id,shelf_life_days,perishability,confidence,storage_type,notes,avg_gap_days
360653,60,medium,high,frozen,sandwiches frozen,2.130952380952381
360654,60,medium,high,frozen,sandwiches frozen,7.526315789473684
360655,60,medium,high,frozen,sandwiches frozen,5.733333333333333
360656,365,low,high,dry,coffee/tea/hot drinks,1.2765957446808511
360657,365,low,high,ambient,alcoholic beverages,1.222972972972973
360659,365,low,high,ambient,soft drinks,1.3333333333333333
360660,365,low,high,ambient,soft drinks,2.4722222222222223
360662,365,low,high,dry,coffee/tea/hot drinks,13.363636363636363
360663,365,low,high,dry,coffee/tea/hot drinks,3.3846153846153846
363759,365,low,high,dry,coffee/tea/hot drinks,3.612244897959184
363801,1,high,high,refrigerated,wraps/kebab fresh,3.86046511627907
363802,365,low,high,dry,coffee/tea/hot drinks,3.067796610169492
363803,1,high,high,refrigerated,wraps/kebab fresh,3.8297872340425534
363804,365,low,high,dry,coffee/tea/hot drinks,2.557142857142857
363805,60,medium,high,frozen,sandwiches frozen,4.309523809523809
363806,1,high,high,refrigerated,sandwiches fresh,3.0166666666666666
363808,60,medium,high,frozen,sandwiches frozen,7.285714285714286
363809,60,medium,high,frozen,sandwiches frozen,8.227272727272727
363810,90,medium,high,frozen,meat frozen,7.739130434782608
363811,365,low,high,dry,coffee/tea/hot drinks,2.5492957746478875
363812,365,low,high,dry,coffee/tea/hot drinks,7.318181818181818
363813,3,high,high,refrigerated,fresh salads/vegetables,6.37037037037037
363815,180,low,high,ambient,shelf-stable snacks,4.72972972972973
363817,365,low,high,dry,coffee/tea/hot drinks,2.0804597701149423
363818,60,medium,medium,frozen,pasta/rice frozen,6.285714285714286
363820,60,medium,high,frozen,sandwiches frozen,8.55
363824,14,medium,high,refrigerated,sauces/condiments,8.619047619047619
363825,14,medium,high,refrigerated,sauces/condiments,5.21875
363827,14,medium,high,refrigerated,sauces/condiments,9.0
363833,2,medium,medium,refrigerated,pasta/rice fresh,3.1206896551724137
363835,365,low,high,ambient,soft drinks,3.657894736842105
363940,180,low,high,ambient,shelf-stable snacks,3.290909090909091
3663919,365,low,high,ambient,alcoholic beverages,1.2397260273972603
367981,365,low,high,dry,coffee/tea/hot drinks,1.8421052631578947
367987,60,medium,high,frozen,wraps/kebab frozen,2.2151898734177213
367989,365,low,high,dry,coffee/tea/hot drinks,2.1604938271604937
367990,60,medium,high,frozen,processed meat frozen,1.9444444444444444
367991,60,medium,high,frozen,sandwiches frozen,1.9886363636363635
367995,365,low,high,dry,coffee/tea/hot drinks,2.464788732394366
368001,365,low,high,ambient,soft drinks,3.0526315789473686
368006,7,medium,high,refrigerated,fresh juice/smoothie,4.324324324324325
368007,365,low,high,ambient,soft drinks,2.636363636363636
368015,365,low,high,dry,coffee/tea/hot drinks,2.761904761904762
368017,365,low,high,ambient,confectionery,3.0526315789473686
368018,365,low,high,ambient,confectionery,2.4857142857142858
368019,365,low,high,ambient,confectionery,2.3026315789473686
368020,365,low,high,ambient,confectionery,2.243589743589744
368021,365,low,high,ambient,confectionery,2.108433734939759
368025,365,low,high,ambient,alcoholic beverages,4.435897435897436
3694655,60,medium,high,frozen,sandwiches frozen,10.0
3698044,3,medium,medium,refrigerated,pastries fresh,3.591836734693877
3698054,365,low,high,dry,coffee/tea/hot drinks,5.225806451612903
370694,180,low,high,ambient,shelf-stable snacks,1.1257861635220126
3720028,365,low,high,ambient,alcoholic beverages,22.666666666666668
3726572,365,low,high,dry,coffee/tea/hot drinks,14.25
373139,1,high,high,refrigerated,wraps/kebab fresh,1.103658536585366
373140,2,high,high,refrigerated,meat fresh,2.4788732394366195
373141,1,high,high,refrigerated,wraps/kebab fresh,3.1403508771929824
373154,60,medium,high,frozen,sandwiches frozen,3.6666666666666665
373155,60,medium,high,frozen,sandwiches frozen,2.4657534246575343
373159,1,high,high,refrigerated,sandwiches fresh,2.324675324675325
373161,365,low,high,dry,coffee/tea/hot drinks,1.3021582733812949
373162,365,low,high,dry,coffee/tea/hot drinks,1.3953488372093024
373182,3,high,high,refrigerated,fresh salads/vegetables,1.2147651006711409
373192,2,high,high,refrigerated,fresh pizza,2.5217391304347827
373197,2,high,high,refrigerated,fresh pizza,3.4423076923076925
373226,1,high,high,refrigerated,sandwiches fresh,2.108433734939759
373230,90,medium,high,frozen,meat frozen,3.977272727272727
3735221,90,medium,high,frozen,meat frozen,10.6
3740152,60,medium,high,frozen,processed meat frozen,4.461538461538462
3740154,60,medium,high,frozen,sandwiches frozen,27.5
3740155,365,low,high,dry,coffee/tea/hot drinks,5.117647058823529
3740157,365,low,high,dry,coffee/tea/hot drinks,8.380952380952381
3740158,60,medium,high,frozen,wraps/kebab frozen,5.4375
3740159,60,medium,high,frozen,sandwiches frozen,31.2
3740160,60,medium,high,frozen,sandwiches frozen,10.75
3740161,1,high,medium,refrigerated,ready-to-eat meals,22.0
3740162,365,low,high,ambient,soft drinks,2.626865671641791
3740164,365,low,high,dry,coffee/tea/hot drinks,4.35
3740165,365,low,high,dry,coffee/tea/hot drinks,999.0
3740166,365,low,high,dry,coffee/tea/hot drinks,999.0
3746566,7,medium,high,refrigerated,dairy/eggs,999.0
3749210,7,low,high,dry,bread products,12.444444444444445
3749239,7,low,high,dry,bread products,5.875
3749261,7,low,high,dry,bread products,10.071428571428571
3749294,7,low,high,dry,bread products,12.6
3749311,7,low,high,dry,bread products,9.846153846153848
3749334,3,medium,high,refrigerated,bread fresh,4.2
3749341,7,low,high,dry,bread products,9.307692307692308
3749361,7,low,high,dry,bread products,9.23076923076923
3749385,7,low,high,dry,bread products,12.555555555555555
378243,365,low,high,ambient,soft drinks,2.3835616438356166
378245,365,low,high,ambient,soft drinks,1.2746478873239435
378246,365,low,high,ambient,soft drinks,2.982456140350877
3790608,90,medium,high,frozen,pizza (frozen/long shelf),6.727272727272728
3790615,90,medium,high,frozen,pizza (frozen/long shelf),9.764705882352942
3790617,90,medium,high,frozen,pizza (frozen/long shelf),12.0
3790622,2,high,high,refrigerated,fresh pizza,2.734375
3790623,90,medium,high,frozen,pizza (frozen/long shelf),8.933333333333334
3790624,365,low,high,ambient,alcoholic beverages,13.923076923076923
3790626,365,low,high,ambient,soft drinks,4.5
3790645,2,high,high,refrigerated,fresh pizza,2.661764705882353
3790646,90,medium,high,frozen,pizza (frozen/long shelf),12.538461538461538
3790654,90,medium,high,frozen,pizza (frozen/long shelf),9.428571428571429
3790665,365,low,high,ambient,alcoholic beverages,2.7384615384615385
3790666,365,low,high,ambient,alcoholic beverages,8.444444444444445
3790673,60,medium,high,frozen,sandwiches frozen,5.484848484848484
3790675,60,medium,high,frozen,sandwiches frozen,10.8
3790678,60,medium,high,frozen,sandwiches frozen,9.055555555555555
3790683,365,low,high,dry,coffee/tea/hot drinks,3.866666666666666
3790684,365,low,high,dry,coffee/tea/hot drinks,5.142857142857143
3790685,90,medium,high,frozen,meat frozen,6.296296296296297
3790686,60,medium,high,frozen,wraps/kebab frozen,5.0
3790702,365,low,high,ambient,soft drinks,5.303030303030303
3798876,365,low,high,ambient,alcoholic beverages,999.0
3804955,60,medium,medium,frozen,pasta/rice frozen,17.0
3805007,365,low,high,ambient,soft drinks,136.0
3819232,365,low,high,ambient,alcoholic beverages,4.046511627906977
3822112,365,low,high,ambient,alcoholic beverages,5.548387096774194
382617,60,medium,high,frozen,sandwiches frozen,2.5492957746478875
382618,60,medium,high,frozen,sandwiches frozen,1.7745098039215683
382637,60,medium,high,frozen,sandwiches frozen,2.3552631578947367
382638,60,medium,high,frozen,sandwiches frozen,1.7403846153846154
382639,365,low,high,dry,coffee/tea/hot drinks,2.3866666666666667
382640,365,low,high,dry,coffee/tea/hot drinks,1.989010989010989
382651,365,low,high,dry,coffee/tea/hot drinks,2.5142857142857142
382680,365,low,high,ambient,alcoholic beverages,1.846938775510204
382681,365,low,high,ambient,alcoholic beverages,1.6454545454545455
382682,365,low,high,dry,coffee/tea/hot drinks,2.207317073170732
382683,365,low,high,dry,coffee/tea/hot drinks,1.7075471698113207
382684,365,low,high,ambient,alcoholic beverages,1.5083333333333333
382687,365,low,high,dry,coffee/tea/hot drinks,1.6306306306306306
382688,365,low,high,dry,coffee/tea/hot drinks,1.691588785046729
382691,60,medium,high,frozen,processed meat frozen,1.7403846153846154
382695,365,low,high,dry,coffee/tea/hot drinks,1.5210084033613445
382696,365,low,high,dry,coffee/tea/hot drinks,1.6605504587155964
382697,365,low,high,ambient,alcoholic beverages,1.6306306306306306
382698,365,low,high,ambient,alcoholic beverages,1.6306306306306306
382704,365,low,high,dry,coffee/tea/hot drinks,1.5603448275862069
382709,90,medium,high,frozen,meat frozen,2.701492537313433
382710,365,low,high,dry,coffee/tea/hot drinks,2.418918918918919
382712,60,medium,high,frozen,wraps/kebab frozen,2.182926829268293
382716,90,low,high,frozen,frozen fried items,2.418918918918919
382726,365,low,high,ambient,soft drinks,1.4958677685950412
382727,365,low,high,ambient,soft drinks,2.1686746987951806
382734,365,low,high,dry,coffee/tea/hot drinks,1.7075471698113207
3845921,365,low,high,dry,coffee/tea/hot drinks,1.865979381443299
384616,60,medium,high,frozen,processed meat frozen,1.6306306306306306
385481,7,low,high,dry,bread products,2.9344262295081966
3865156,365,low,high,dry,coffee/tea/hot drinks,2.424657534246576
386688,180,low,high,ambient,shelf-stable snacks,1.0284090909090908
3891338,180,low,high,ambient,shelf-stable snacks,5.40625
390474,2,high,high,refrigerated,meat fresh,1.1528662420382163
390475,90,low,high,frozen,frozen fried items,1.2482758620689656
390476,2,high,high,refrigerated,meat fresh,1.1329113924050631
390481,365,low,high,dry,coffee/tea/hot drinks,1.3609022556390975
390492,365,low,high,dry,coffee/tea/hot drinks,1.3533834586466165
390494,1,high,high,refrigerated,seafood fresh,1.5210084033613445
390495,2,high,high,refrigerated,meat fresh,1.836734693877551
390496,2,high,high,refrigerated,meat fresh,1.117283950617284
390500,2,high,high,refrigerated,meat fresh,1.432
390504,2,high,high,refrigerated,meat fresh,1.845360824742268
390507,2,high,high,refrigerated,meat fresh,1.6886792452830188
390508,2,high,high,refrigerated,meat fresh,2.0804597701149423
390512,2,high,high,refrigerated,meat fresh,1.3407407407407408
390523,2,high,high,refrigerated,meat fresh,1.381679389312977
390524,2,high,high,refrigerated,meat fresh,1.052325581395349
390528,2,high,high,refrigerated,meat fresh,1.818181818181818
390532,2,high,high,refrigerated,meat fresh,1.222972972972973
390534,2,medium,medium,refrigerated,pasta/rice fresh,1.846938775510204
390550,365,low,high,ambient,soft drinks,1.1688311688311688
390551,365,low,high,ambient,soft drinks,1.0710059171597632
390947,365,low,high,dry,coffee/tea/hot drinks,1.6822429906542056
3941890,60,medium,high,frozen,seafood frozen,2.0
3941936,60,medium,high,frozen,seafood frozen,6.727272727272728
3942060,1,high,high,refrigerated,seafood fresh,8.0
3942062,60,medium,high,frozen,seafood frozen,6.178571428571429
3942067,60,medium,high,frozen,seafood frozen,3.196428571428572
3942076,60,medium,high,frozen,seafood frozen,6.653846153846154
3942083,60,medium,high,frozen,seafood frozen,4.186046511627907
3942094,60,medium,high,frozen,seafood frozen,15.555555555555555
3942129,365,low,high,dry,coffee/tea/hot drinks,999.0
3942162,365,low,high,dry,coffee/tea/hot drinks,999.0
3974960,60,medium,high,frozen,seafood frozen,999.0
3976145,365,low,high,dry,coffee/tea/hot drinks,2.4657534246575343
398675,365,low,high,ambient,alcoholic beverages,2.5294117647058822
398684,365,low,high,ambient,soft drinks,2.1604938271604937
4029942,2,high,high,refrigerated,fresh pizza,2.3506493506493507
4029943,2,high,high,refrigerated,fresh pizza,1.7475728155339805
4029944,90,medium,high,frozen,pizza (frozen/long shelf),6.206896551724138
4029945,2,high,high,refrigerated,fresh pizza,2.9344262295081966
4029946,2,high,high,refrigerated,fresh pizza,1.3333333333333333
4029947,90,medium,high,frozen,pizza (frozen/long shelf),5.827586206896552
4029948,90,medium,high,frozen,pizza (frozen/long shelf),3.8260869565217392
4029949,2,high,high,refrigerated,fresh pizza,3.086206896551724
4029951,90,medium,high,frozen,pizza (frozen/long shelf),4.756756756756757
4029955,90,medium,high,frozen,pizza (frozen/long shelf),4.285714285714286
4029957,2,high,high,refrigerated,fresh pizza,1.875
4029958,90,medium,high,frozen,pizza (frozen/long shelf),5.65625
4029959,2,high,high,refrigerated,fresh pizza,1.946236559139785
4029960,90,medium,high,frozen,pizza (frozen/long shelf),5.6
4029961,2,high,high,refrigerated,fresh pizza,2.0930232558139537
4029963,90,medium,high,frozen,pizza (frozen/long shelf),3.847826086956522
4029964,2,high,high,refrigerated,fresh pizza,3.0508474576271185
4029965,2,high,high,refrigerated,fresh pizza,1.124223602484472
4029966,90,medium,high,frozen,pizza (frozen/long shelf),4.425
4029967,90,medium,high,frozen,pizza (frozen/long shelf),4.414634146341464
4029969,90,medium,high,frozen,meat frozen,3.866666666666666
4029971,1,high,high,refrigerated,wraps/kebab fresh,1.1830065359477124
4029972,60,medium,high,frozen,wraps/kebab frozen,5.806451612903226
4029974,2,high,high,refrigerated,fresh pizza,1.1383647798742138
4043070,365,low,high,dry,coffee/tea/hot drinks,1.4031007751937985
4043586,365,low,high,dry,coffee/tea/hot drinks,1.052325581395349
404480,90,medium,high,frozen,pizza (frozen/long shelf),7.863636363636363
404491,90,medium,high,frozen,pizza (frozen/long shelf),3.844444444444445
404498,90,medium,high,frozen,pizza (frozen/long shelf),14.416666666666666
404500,60,medium,medium,frozen,pasta/rice frozen,7.777777777777778
404507,365,low,high,ambient,alcoholic beverages,9.8125
405225,2,high,high,refrigerated,fresh pizza,1.76
405232,1,high,high,refrigerated,wraps/kebab fresh,1.7857142857142858
405241,2,high,high,refrigerated,fresh pizza,1.7087378640776698
405242,90,medium,high,frozen,meat frozen,3.977272727272727
4079746,365,low,high,dry,coffee/tea/hot drinks,999.0
4079856,60,medium,medium,frozen,pasta/rice frozen,45.5
4100520,7,low,high,dry,bread products,9.210526315789474
4153747,90,low,medium,frozen,soup frozen,5.5
4153812,30,low,medium,dry,pastries shelf-stable,56.0
4153830,1,high,medium,refrigerated,ready-to-eat meals,999.0
4153887,60,medium,high,frozen,seafood frozen,59.5
4153902,90,low,high,frozen,frozen fried items,23.0
4153935,365,low,high,ambient,alcoholic beverages,5.0
4153944,365,low,high,ambient,alcoholic beverages,4.971428571428572
4153954,365,low,high,ambient,alcoholic beverages,5.612903225806452
4153970,365,low,high,ambient,alcoholic beverages,6.296296296296297
4154007,365,low,high,ambient,alcoholic beverages,11.533333333333331
4154015,365,low,high,ambient,alcoholic beverages,13.461538461538462
4154019,30,low,medium,dry,pastries shelf-stable,6.64
4154036,365,low,high,dry,coffee/tea/hot drinks,7.291666666666667
4154087,365,low,high,dry,coffee/tea/hot drinks,15.363636363636363
4154340,365,low,high,ambient,soft drinks,2.25
4154591,7,low,high,dry,bread products,6.461538461538462
4154599,7,low,high,dry,bread products,5.303030303030303
4154640,60,medium,high,frozen,sandwiches frozen,14.818181818181818
416610,365,low,high,ambient,soft drinks,2.1204819277108435
416611,365,low,high,ambient,soft drinks,8.65
416893,365,low,high,ambient,confectionery,2.108433734939759
4232604,365,low,high,dry,coffee/tea/hot drinks,8.0
423306,14,medium,high,refrigerated,sauces/condiments,2.8095238095238093
425406,14,medium,high,refrigerated,sauces/condiments,1.543859649122807
426049,365,low,high,ambient,alcoholic beverages,2.646153846153846
429066,1,high,medium,refrigerated,ready-to-eat meals,3.0357142857142856
429067,60,medium,high,frozen,sandwiches frozen,4.594594594594595
429077,365,low,high,dry,coffee/tea/hot drinks,3.733333333333333
429078,60,medium,high,frozen,sandwiches frozen,6.214285714285714
429081,365,low,high,dry,coffee/tea/hot drinks,8.095238095238095
429088,90,medium,high,frozen,meat frozen,3.617021276595745
429089,1,high,medium,refrigerated,ready-to-eat meals,15.272727272727272
429090,365,low,high,ambient,soft drinks,2.8524590163934427
429092,90,medium,high,frozen,meat frozen,5.34375
429094,365,low,high,dry,coffee/tea/hot drinks,11.2
429097,7,medium,high,refrigerated,fresh juice/smoothie,9.27777777777778
429101,365,low,high,ambient,alcoholic beverages,12.071428571428571
429104,365,low,high,ambient,alcoholic beverages,10.375
429105,365,low,high,ambient,alcoholic beverages,5.03125
429106,365,low,high,ambient,alcoholic beverages,8.05
429107,365,low,high,ambient,alcoholic beverages,5.689655172413793
429108,365,low,high,dry,coffee/tea/hot drinks,7.590909090909091
429168,365,low,high,ambient,alcoholic beverages,1.0
429169,365,low,high,ambient,alcoholic beverages,1.691588785046729
429170,365,low,high,ambient,soft drinks,1.0402298850574712
429175,365,low,high,ambient,alcoholic beverages,2.142857142857143
