item_id,title,avg_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
1499360,"1,5 L Vand",10.35,frozen,90,True,medium,high,meat frozen
1499361,Energi Drink,3.09,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499362,Appelsin Juice,12.86,refrigerated,7,True,medium,high,fresh juice/smoothie
1499363,Cacao,9.37,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499364,Sprit (22),1.05,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499365,Sprit (24),31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499366,Sprit (25),1.57,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499367,Sprit (31),5.11,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499368,Sprit (43),6.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499370,10 Shots,3.07,ambient,365,False,low,high,alcoholic beverages
1499372,Husets Sprit,7.39,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499374,22 KR Flaske,8.57,ambient,365,False,low,high,alcoholic beverages
1499375,Vin,5.24,ambient,365,False,low,high,alcoholic beverages
1499376,Mokai,2.25,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499377,3 Mokai,2.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499378,Irch Kaffe,1.26,dry,365,False,low,high,coffee/tea/hot drinks
1499379,Underberg,2.26,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499380,Billig Dring,2.24,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499381,Gin Hass,15.8,ambient,365,False,low,high,alcoholic beverages
1499384,Isbjørn,4.09,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1499385,ØL,1.0,ambient,365,False,low,high,alcoholic beverages
1499386,Aalborg Øl,1.0,ambient,365,False,low,high,alcoholic beverages
1499387,Porter,5.16,dry,365,False,low,high,coffee/tea/hot drinks
1499388,Guld Øl,2.01,ambient,365,False,low,high,alcoholic beverages
1499389,Ølkort,1.01,ambient,365,False,low,high,alcoholic beverages
1499391,ØL 2 Go,2.75,ambient,365,False,low,high,alcoholic beverages
1499392,20 Røg,1.33,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1499393,Lighter,3.33,dry,365,False,low,high,coffee/tea/hot drinks
1503792,Dobbeltburger med Bacon,999.0,frozen,60,True,medium,high,sandwiches frozen
1503859,Dobbeltburger med Ost,4.5,refrigerated,1,True,high,high,sandwiches fresh
1507457,Gavekort,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1508717,Salat,999.0,refrigerated,3,False,high,high,fresh salads/vegetables
1508721,Sandwich,999.0,frozen,60,True,medium,high,sandwiches frozen
1523513,Herreklip,1.3,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1523515,Børneklip,4.84,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1523519,Wax,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1524027,Boller i pose,3.96,dry,7,True,low,high,bread products
1532006,Tilbud: kaffe og kage,999.0,dry,365,False,low,high,coffee/tea/hot drinks
1534823,Børne sandwich,13.11,frozen,60,True,medium,high,sandwiches frozen
1578605,Menu,12.38,refrigerated,1,False,high,medium,ready-to-eat meals
1579900,BØRNEPASTA,23.29,frozen,60,True,medium,medium,pasta/rice frozen
1600209,Konya Döner Kebab,17.0,frozen,60,True,medium,high,wraps/kebab frozen
1612426,Æblemost,103.0,refrigerated,14,True,medium,high,cheese
1612543,Perchs Chai Latte,5.59,dry,365,False,low,high,coffee/tea/hot drinks
1612670,The - kande,1.86,refrigerated,2,True,high,high,meat fresh
1617774,Unspecified,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1618344,Unspecified,23.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1630147,Ekstra Tilbehør,40.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1633167,Carlsberg fadøl,15.86,ambient,365,False,low,high,alcoholic beverages
1634574,Pure shot,8.95,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1634838,Kage,11.67,dry,30,False,low,medium,pastries shelf-stable
1635082,Tuborg classic,11.9,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635101,Grimbergen blonde,37.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635124,Grimbergen double,19.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635137,Jacobsen juicy ipa,25.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635145,Jacobsen brown ale,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635155,Jacobsen yakima ipa,63.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635166,1664 blanc,22.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635171,Brooklyn stonewall ipa,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635184,Brooklyn pulp art ipa,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635189,Gin og tonic,27.75,ambient,365,False,low,high,alcoholic beverages
1635192,Rom og cola,63.0,ambient,365,False,low,high,soft drinks
1635211,Vodka orange juice,31.5,ambient,365,False,low,high,alcoholic beverages
1635219,Dark n stormy,22.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1635263,Sambuca shot,4.39,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1639344,Vand,1.22,ambient,365,False,low,high,soft drinks
1639357,Vand,2.36,ambient,365,False,low,high,soft drinks
1642563,Øl,1.0,ambient,365,False,low,high,alcoholic beverages
1642593,Vand,1.03,ambient,365,False,low,high,soft drinks
1642605,Cigaretter,1.1,dry,365,False,low,high,coffee/tea/hot drinks
1642620,Rabatkort,1.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1642695,Spiritus 26,1.01,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1642708,Spiritus 35,5.77,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1642721,Vin 45,3.44,ambient,365,False,low,high,alcoholic beverages
1642725,Redbull,1.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1642740,Tomat juice,15.78,refrigerated,7,True,medium,high,fresh juice/smoothie
1642762,Chips,5.21,ambient,180,False,low,high,shelf-stable snacks
1642789,Øl 12,12.2,ambient,365,False,low,high,alcoholic beverages
1642802,Røde kort,2.07,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1642822,Lighter,5.11,dry,365,False,low,high,coffee/tea/hot drinks
1642917,Chablis 1. Cru,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1643642,Burger,999.0,frozen,60,True,medium,high,sandwiches frozen
1643643,Cheese Burger,999.0,frozen,60,True,medium,high,sandwiches frozen
1643647,Bøfsandwich med Bløde Løg,999.0,frozen,60,True,medium,high,sandwiches frozen
1643650,Flæskesteg med Agurkesalat & Rødkål,1.5,dry,365,False,low,high,coffee/tea/hot drinks
1648765,Chips vinegar,1.43,ambient,365,False,low,high,alcoholic beverages
1648805,Chips salt,1.88,ambient,180,False,low,high,shelf-stable snacks
1648820,Flaeskesvaer,1.32,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1648833,Peanuts,1.74,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658503,Margharita,2.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658504,Hawaii,1.79,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658505,Danmark,4.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658506,Italiano,15.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658507,Vegetariana,11.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658508,Mexicano,7.32,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658509,Princess,11.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658510,Søndergade,49.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658511,Vesuvio,2.7,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658512,Napoli,63.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658513,Simpsons,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658514,Alfreso De Palermo,2.81,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658515,Torino,5.63,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658516,Leo's,11.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658517,Jonas,8.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658518,Nabo's Pizza,19.22,frozen,90,True,medium,high,pizza (frozen/long shelf)
1658519,Crazy Daisy,6.48,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658520,Hornsyld,3.72,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658521,Chicken,9.44,frozen,90,True,medium,high,meat frozen
1658522,Pepperoni,1.85,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658523,Sea Food,17.44,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658524,Mamma Rosa,3.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658525,Bandito,46.67,frozen,90,True,medium,high,meat frozen
1658526,Mr. Kelly's,5.58,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658527,Jalli,16.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658528,Herkules,1.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658529,Shadis,33.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658530,Elins,33.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658531,Horsens,8.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658532,Crust USA,18.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658533,California,18.22,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658534,Texas,4.94,dry,365,False,low,high,coffee/tea/hot drinks
1658535,Laila,7.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658536,President,5.45,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658537,Florida,5.68,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658538,Mumi's,1.62,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658539,"Grøn Pesto, Champignon",18.67,refrigerated,3,False,high,high,fresh salads/vegetables
1658540,"Grøn Pesto, Kylling",17.0,frozen,90,True,medium,high,meat frozen
1658541,"Mozzarella, Oksefilet",18.56,frozen,90,True,medium,high,meat frozen
1658542,"Oksefilet, Jalapenos",61.0,frozen,90,True,medium,high,meat frozen
1658543,Byg Selv Pizza med 2 Råvarer,44.33,frozen,90,True,medium,high,pizza (frozen/long shelf)
1658544,Byg Selv Pizza med 3 Råvarer,87.0,frozen,90,True,medium,high,pizza (frozen/long shelf)
1658545,Byg Selv Pizza med 4 Råvarer,18.78,frozen,90,True,medium,high,pizza (frozen/long shelf)
1658546,Byg Selv Pizza med 5 Råvarer,20.75,frozen,90,True,medium,high,pizza (frozen/long shelf)
1658547,Mars,4.66,ambient,365,False,low,high,confectionery
1658548,Jupiter,16.75,dry,365,False,low,high,coffee/tea/hot drinks
1658549,Venus,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658550,Calzone,13.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658551,UFO Skinke og Rejer (Dobbelt Dej),74.5,frozen,60,True,medium,high,seafood frozen
1658553,,3.48,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658554,,6.62,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658555,,11.15,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658556,,5.42,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658557,,31.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658561,,9.26,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658562,,23.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658563,,4.27,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658564,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658565,,15.73,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658566,,35.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658567,,4.76,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658568,,7.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658569,,23.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658571,,8.68,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658573,,6.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658574,,26.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658575,,5.82,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658576,,2.82,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658577,,56.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658578,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658579,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658580,,15.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658581,,1.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658582,,2.6,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658583,,8.74,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658584,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658585,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658587,,6.73,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658588,,21.43,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658589,,9.65,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658590,,41.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658591,,6.77,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658592,,13.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658593,,16.9,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658594,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658595,,1.89,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658596,,10.31,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658597,,10.35,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658598,,2.75,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658599,,7.64,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658600,,1.58,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658601,,34.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658602,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658603,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658606,,41.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658608,,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658609,,5.93,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658610,,16.12,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658611,,30.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658612,,28.4,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658613,,4.63,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658614,,5.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658615,,55.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658616,,11.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658617,,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658618,,15.09,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658619,,1.44,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1658620,,16.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658623,,18.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1658624,,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1663110,,2.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1665720,,3.22,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668414,,1.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668415,,1.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668416,,2.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668417,,1.13,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668418,,1.09,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668419,,1.81,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668420,,1.33,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668421,,1.69,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668422,,1.43,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668423,,56.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668424,,22.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668425,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668428,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668429,,2.83,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668432,,6.08,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668436,,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668437,,5.42,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668439,,8.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668441,,7.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668442,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668443,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668445,,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1668446,,4.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668448,,2.73,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668450,,3.57,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1668451,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
