item_id,title,total_qty,n_days,avg_gap_days,max_gap_days
2604988,Kanelsnegl,72,17,4.5,15.0
2605004,Frugt,329,50,3.5714285714285716,11.0
2605069,Chokolade og corny bar,1611,108,1.6355140186915889,7.0
2605154,Haribo poser,274,50,3.5714285714285716,14.0
2611325,Kaffe og Te,130,42,4.414634146341464,69.0
2611327,Classic 25cl,168,48,3.851063829787234,58.0
2611328,1664 33 cl,19,14,13.846153846153847,112.0
2611329,Grimberg 33cl,82,39,4.7631578947368425,64.0
2611330,Classic alkoholfri 33cl,31,17,10.9375,71.0
2611331,"øl Kort alm/classic 0,5",34,23,8.181818181818182,80.0
2611333,Sodavand 25 cl,174,40,4.641025641025641,62.0
2611334,Glas Vin,60,26,7.24,70.0
2611360,Klassisk burger,25,11,17.9,112.0
2611370,Wienersnitzel,73,20,9.473684210526315,118.0
2618803,Chips,986,77,2.3026315789473686,11.0
2661671,Vin,42,17,10.75,35.0
2664138,1 Ølkort,10,8,7.0,13.0
2698911,Vand,10,5,41.0,64.0
2701786,Jagerbomb,81,19,9.333333333333334,41.0
2706137,Donut,25,8,21.428571428571427,54.0
2706138,Slik,2,2,58.0,58.0
2733507,Burrata,53,34,5.333333333333333,20.0
2733510,Ravioli med Spinat & Ricotta,90,47,3.8260869565217392,21.0
2733511,Napoletani,153,52,3.450980392156863,21.0
2733512,Carbonara,83,39,4.578947368421052,21.0
2733513,Bistecca alla Griglia,62,29,6.285714285714286,35.0
2733515,Capricciosa,88,46,3.888888888888889,20.0
2733516,Tartufo,61,44,4.093023255813954,15.0
2733517,Salame,105,55,3.240740740740741,20.0
2733518,Matios,230,72,2.4788732394366195,12.0
2733519,Prociutto,124,57,3.125,14.0
2733522,Gorgonzola,136,62,2.8852459016393444,12.0
2733523,Vegetariano,43,35,4.9411764705882355,20.0
2733526,Tiramisu,60,21,8.75,33.0
2733531,Husets Hvidvin På Glas,88,40,4.487179487179487,26.0
2733537,Husets Rødvin På Glas,156,53,3.3846153846153846,20.0
2733543,Grimbergen 33cl,45,22,8.285714285714286,33.0
2733554,Pellegrino m. Brus 50 cl,65,34,4.848484848484849,20.0
2733556,Americano,42,21,8.65,23.0
2733798,Alovera king,199,78,2.2337662337662336,21.0
2735094,Tuborg 50cl,78,20,9.526315789473685,117.0
2735141,Classic 50cl,338,61,3.0166666666666666,55.0
2788294,Fodpleje,66,52,3.3137254901960786,13.0
2835661,jim beam,10,5,22.0,39.0
2844632,Portvin,10,3,29.0,45.0
2852536,Big Burger (ALM Burger),101,62,2.9672131147540983,24.0
2852537,Cheese Burger,349,115,1.587719298245614,18.0
2852538,Bacon Burger,149,80,2.2911392405063293,18.0
2852539,Bacon/Cheese Burger,557,142,1.2836879432624113,18.0
2852543,Dobbelt Bacon /Cheese,112,59,3.0344827586206895,18.0
2852544,Kyllinge Burger,109,70,2.579710144927536,20.0
2852547,London Burger,135,74,2.4794520547945207,18.0
2852550,Kaldredbøf,309,113,1.6160714285714286,18.0
2852551,Schnitzel,351,120,1.5210084033613445,18.0
2852556,Bøfsandwich,122,72,2.535211267605634,19.0
2852557,Flæskestegsandwich,646,132,1.381679389312977,18.0
2852559,1/2 Grillkylling med Tilbehør,803,142,1.2836879432624113,18.0
2852567,Ristet Hotdog,104,51,3.6,24.0
2852568,Fransk Hotdog,102,48,3.851063829787234,21.0
2852570,Pølsebrød,201,71,2.585714285714286,19.0
2852571,Pølsemix,167,83,2.207317073170732,21.0
2852572,Pose/Emballage,830,158,1.1528662420382165,18.0
2852573,1/2 Liter Sodavand/Isthe/Cocio,1577,158,1.1528662420382165,18.0
2852574,25 Cl Sodavand/Kildevand,219,96,1.9052631578947368,20.0
2852578,"Tuborg, Flaske",178,76,2.4133333333333336,18.0
2852582,"Fadøl Tuborg Classic Stor 0,5",200,83,2.1951219512195124,18.0
2852591,Børnemenu,106,59,3.1206896551724137,23.0
2854405,Unspecified,14,8,23.714285714285715,76.0
2858876,"Ekstra dressing, bacon, ost, æg,løg",325,111,1.6454545454545455,19.0
2903737,Kage,50,17,9.625,31.0
2904729,Lille Fritz,29,23,7.7272727272727275,26.0
2909646,Sandwich,124,5,18.0,55.0
2925089,Tillæg til brunch,68,1,999.0,999.0
2925142,Tillæg til brunch - barn,10,1,999.0,999.0
2925479,Tilbud,241,116,1.5739130434782609,9.0
2941210,Fish n' Chips,42,16,4.8,13.0
2941225,Fiskefilet,51,13,5.75,14.0
2941301,Croque Madame,33,14,5.461538461538462,14.0
2953447,Stor Pilsner,22,11,5.8,14.0
2953480,Stor Classic,49,15,3.5714285714285716,12.0
2953594,Royal Alkoholfri,23,11,7.2,15.0
2960459,1 kss. øl hjemme,9,8,5.285714285714286,7.0
2976230,Saft,27,4,35.666666666666664,48.0
2981575,Unspecified,764,68,2.626865671641791,21.0
2996789,Glas Vin,31,12,5.181818181818182,8.0
3002005,Unspecified,3,2,9.0,9.0
3003184,Spiritus,86,23,7.863636363636363,28.0
3003354,Øl/Vand/Spiritus,382,135,1.3507462686567164,4.0
3005558,Underberg,504,104,1.7378640776699028,6.0
3005581,Redbull,609,113,1.6160714285714286,6.0
3005598,Cider/Breezer,704,108,1.691588785046729,6.0
3008900,Stor sodavand,502,80,2.2911392405063293,24.0
3008937,Lille sodavand,424,54,3.339622641509434,28.0
3033098,Pomfritter/fransk hot-dog,452,45,3.772727272727273,29.0
3033352,Toast,15,6,17.6,46.0
3033624,Øl,119,30,4.620689655172414,19.0
3033630,1/2 ltr. sodav/ cocia/kildev. m/brus/energidrik,259,50,3.3877551020408165,20.0
3033649,Dåsesodavand/Vand,512,67,2.5303030303030303,19.0
3033680,Stor slusch-ich,9,3,39.5,67.0
3033682,Lille slusch-ice/juice,19,4,47.666666666666664,65.0
3033684,Breezer,1,1,999.0,999.0
3033685,Øl 4 stk.,27,16,7.533333333333333,26.0
3033686,Øl 10 stk.,1,1,999.0,999.0
3033688,Øl 30 stk.,5,4,16.0,20.0
3042463,Fransk hotdog i svø,65,37,4.666666666666667,16.0
3048297,Fadøl,1153,90,2.033707865168539,20.0
3053507,Lykkekager(35),197,71,2.3285714285714287,8.0
306789,Unspecified,2,2,157.0,157.0
3073430,Drinks,978,78,2.3376623376623376,7.0
3077477,Drikkevarer div,1,1,999.0,999.0
3077736,Pølse m/brød,3,3,52.0,66.0
3077745,Pølse,4,3,48.5,60.0
3077755,Pølsebrød,3,2,19.0,19.0
3077823,Div.,794,83,2.1097560975609757,19.0
3077941,Sandwich m/bacon  kylling,15,3,15.5,24.0
3081119,Mad,12748,175,1.0402298850574712,4.0
3081123,Vin,4687,174,1.046242774566474,4.0
3081125,Øl,2240,173,1.052325581395349,4.0
3081126,Vand,2221,174,1.046242774566474,4.0
3081127,Kaffe,310,133,1.356060606060606,5.0
3081128,Spiritus,17,14,11.076923076923077,36.0
3082225,Påskefrokost med fiskefilet,49,2,9.0,9.0
3107052,Fish&Chips,178,81,2.2625,21.0
3147643,Nr. 7 Pad Prik Gaeng,10,10,18.22222222222222,34.0
3147647,Nr. 9 Kaow Pad kylling,32,23,7.318181818181818,31.0
3147649,Nr. 9 Kaow Pad Rejer,6,5,33.25,100.0
3147655,Fiskesovs med lemon og chili,2,2,23.0,23.0
316234,Unspecified,1117,101,1.8,23.0
317225,Pilsner,924,80,2.278481012658228,23.0
317226,Diverse sodavand og danskvand,1198,38,4.72972972972973,29.0
317227,½ liter kildevand,151,28,6.481481481481482,40.0
317228,Snaps / Gl. dansk / Bitter 2 cl,850,32,5.225806451612903,28.0
317231,Diverse Likør,137,13,14.333333333333334,36.0
317237,Dessertvin: Portvin / Cherry 5 cl.,321,18,9.882352941176471,33.0
317238,Velkomstdrink,212,9,18.375,37.0
317239,Husets vin - rød / hvid          1/1 fl.,137,24,7.3478260869565215,33.0
317244,Kaffe / The (inkl. opfyldning) pr. Person,186,10,18.0,47.0
317249,Dagensret,1333,90,2.0224719101123596,31.0
317250,Lille Dagensret u/drikke,651,91,2.0,32.0
317251,Sodavand,2107,118,1.5384615384615385,22.0
317803,Dagensret uden drikke,2434,93,1.9565217391304348,30.0
3190411,Lille fadøl,218,54,3.4150943396226414,22.0
3190507,Flaske øl\Dåse øl,214,52,3.549019607843137,27.0
324798,Unspecified,17,13,10.666666666666666,33.0
3259599,Bøger,897,64,1.9047619047619047,15.0
3259606,Plader,10,9,13.125,25.0
3274801,Ekstra dressing på pizza,102,65,2.828125,12.0
3278602,Grillkylling,41,27,5.423076923076923,19.0
3291884,Kanon Buffet Søndag,307,12,16.272727272727273,112.0
3291888,Stegt flæsk Onsdag og Fredag,129,13,15.0,112.0
3291941,Børne buffet under 12,16,5,41.75,138.0
3298303,Frimærker,29,21,8.15,30.0
3298370,Mønter,60,46,3.688888888888889,13.0
3298429,Sølvvarer,47,29,5.964285714285714,29.0
3298514,Samleobjekter,2,2,140.0,140.0
3298540,Tilbehør,93,52,3.176470588235294,12.0
331126,Unspecified,308,104,1.7572815533980584,7.0
3326284,Drømmekage /  kage,54,6,30.0,131.0
3331128,4. The Signature (Lamb),44,29,5.821428571428571,62.0
3331130,3. The Classic (Beef),314,41,4.25,62.0
3331131,9. Butter Chicken wrap,19,8,5.142857142857143,8.0
3331132,10. Butter Paneer wrap,10,6,5.8,8.0
3331133,Sweet Potato Fries,10,5,7.25,14.0
3331134,Curly Fries,11,7,6.0,13.0
3331139,Organic Juice,81,22,7.714285714285714,83.0
3331140,Still or Sparkling Water,104,22,6.714285714285714,71.0
3337739,Premium Light Soy Sauce,13,8,24.0,121.0
3340674,Bag(small),32,16,11.2,36.0
3342949,Hikari White Miso,10,8,24.0,156.0
3343620,Instant Japanese Fresh Udon 200g*4,15,10,13.0,49.0
3344002,Sina Ginger Candy 56g,10,5,32.0,120.0
3347532,Mad,371,65,2.75,19.0
3374805,Fredagstapas 7,24,5,33.5,41.0
3374824,Fredagstapas 3,25,4,42.0,62.0
3379441,Aroy-D Coconut Milk 500ml,14,9,14.5,84.0
3380787,AROY-D Red Curry Paste 50g,24,6,23.4,53.0
338411,Unspecified,263,126,1.432,6.0
3391866,Citrongreas 100g,13,8,20.142857142857142,50.0
3391943,Small Noodle,73,13,13.75,77.0
3392153,Big Noodle,89,20,8.789473684210526,44.0
3392633,Vegetable,22,12,13.363636363636363,35.0
3392722,Dagligvare,137,40,4.487179487179487,20.0
339332,Snaps 2 cl,388,28,6.222222222222222,23.0
3397889,vand,429,137,1.3235294117647058,10.0
3397959,Drikkepenge/Tips,50,34,5.0606060606060606,26.0
3409362,Søm,5,1,999.0,999.0
3444031,Fish n' Chips,28,13,5.416666666666667,21.0
3444203,Vand med Brus (50cl),23,12,4.545454545454546,8.0
3452209,Pariserbøf,27,7,7.166666666666667,14.0
3452254,Burger,20,10,7.222222222222222,16.0
3454995,Unspecified,117,37,4.888888888888889,15.0
3459995,Kage,56,14,4.230769230769231,7.0
3460079,Patty Mealy,8,7,20.333333333333332,33.0
3460080,Smoky Cheese Burger,38,25,7.166666666666667,33.0
3460081,SPpicy Hamburger,1,1,999.0,999.0
3460082,Mad For BBQ,4,3,43.5,53.0
3460085,Mega Star Burger,9,7,13.333333333333334,37.0
3460086,Bacon Bomb Bearnaise,7,3,32.0,45.0
3460090,Fried Chicken Burger,6,6,30.6,48.0
3460091,Veggie Burger,1,1,999.0,999.0
3460093,Salted Fries,12,11,11.9,28.0
3460095,Chili Fries,2,2,145.0,145.0
3460096,Sweet Fries,2,2,74.0,74.0
3460097,Twister Fries,2,2,40.0,40.0
3460105,Chicken Nuggets (5 Pcs),1,1,999.0,999.0
3460109,(5 Pcs) BBQ Wings,1,1,999.0,999.0
3460114,"Keychup, chili / pepper / sennep / Hellmanns mayo",3,2,92.0,92.0
3460121,"Aioli, truffel / star special / bearnaise / vegan mayo",3,2,69.0,69.0
3460129,Butter Chicken,6,4,2.3333333333333335,5.0
3460130,Chicken Tikkamasala,43,23,8.136363636363637,39.0
3460131,Dall Makhani,4,4,56.666666666666664,105.0
3460132,Channa Daal (Vegan),2,2,15.0,15.0
3460133,Butter Chicken Menu,18,11,16.7,50.0
3460134,Chicken Tikka Masala Menu,5,5,26.5,41.0
3460136,Daal Makhani Menu,1,1,999.0,999.0
3460140,Samosa 2tsk,8,5,24.75,37.0
3460141,Raita,1,1,999.0,999.0
3460142,Garlin Naan,23,13,11.416666666666666,26.0
3460143,Papadam 3 skt,3,3,53.0,60.0
3460156,Cans (33 cl),1,1,999.0,999.0
3460158,Water (50 cl),2,1,999.0,999.0
3467938,"Happy Belly, Gyoza Skin 300g",19,6,17.4,47.0
3468019,Mogu Mogu,24,8,12.571428571428571,58.0
3468058,Koriander 50g,12,8,24.0,63.0
3468296,Golden Dragon Eggnoodle 400g,11,7,19.333333333333332,84.0
3470117,Lille Rib,60,31,2.566666666666667,11.0
3470147,Stor Rib,137,38,2.6216216216216215,18.0
3470385,Lille Bøf SandW,260,44,2.255813953488372,18.0
3470403,St Bøf sandw.,310,44,2.255813953488372,18.0
3472120,"Laoganma, Crispy Chili In Oil 210g",19,10,19.333333333333332,104.0
3473971,3 stk. Mokai / ice / breezer,251,78,2.3376623376623376,12.0
3490288,Grimberg 50cl,106,39,4.7631578947368425,57.0
3495744,Moules Frites,25,12,6.454545454545454,13.0
3496082,Panang Curry Paste 400g,10,9,21.75,105.0
3500795,Rice Noodle(small),11,4,4.0,7.0
3500842,Cut Cabbage Kimchi 500g,10,5,7.0,23.0
3500915,Yaki Sushi Nori 25g,16,6,28.2,129.0
350407,2. Pepperoni,1638,144,1.2587412587412588,4.0
3518631,Sodavand 33cl,8,6,19.4,46.0
3520715,Bluetail Tom Passion,96,31,5.866666666666666,34.0
3526007,1664 50 cl,60,15,12.928571428571429,84.0
3526060,Sodavand 50 cl,228,39,4.7631578947368425,64.0
3526776,Naem 180g,10,2,35.0,35.0
352702,Unspecified,1357,97,1.8854166666666667,9.0
3529851,Capri sun,70,35,5.294117647058823,50.0
3547147,Inca Cola,270,106,1.7142857142857142,16.0
3547211,La Zulema - Malbec,179,78,2.3506493506493507,9.0
3547214,Mate Frio,1147,172,1.0584795321637428,4.0
3547226,Empanada,4153,177,1.0284090909090908,4.0
3547228,2 x empanadas,5814,177,1.0284090909090908,4.0
3547231,3 x empanadas,9134,177,1.0284090909090908,4.0
3547232,extra empanada,11037,177,1.0284090909090908,4.0
3547235,combo + salad,1245,169,1.0773809523809523,4.0
3547236,combo  + alfajor,289,123,1.4836065573770492,4.0
3547238,Quesadilla,271,123,1.4754098360655739,6.0
3547239,Burrito,457,141,1.292857142857143,5.0
3547240,Steak sandwich,373,123,1.4754098360655739,5.0
3549932,Salat,12,4,9.666666666666666,15.0
3552802,Unspecified,917,160,1.1383647798742138,4.0
3555298,Pomfrit/Steakpoms,932,157,1.1602564102564104,18.0
3561785,Super Tahoe Tofu 500g,17,12,15.818181818181818,87.0
3571860,Postevand kande,77,42,4.2926829268292686,21.0
3591384,"Aroy-d, Original Coconut Milk 1L",12,4,6.333333333333333,8.0
3599431,Tuborg Classic 50 cl.,162,54,3.3207547169811322,20.0
3599483,Tuborg pilsner 50 cl.,56,29,6.285714285714286,27.0
360653,Cheeseburger,133,85,2.130952380952381,21.0
360654,Kyllingsandwich,28,20,7.526315789473684,27.0
360655,Bøfsandwich,45,31,5.733333333333333,28.0
360656,Flæskestegssandwich,533,142,1.2765957446808511,19.0
360657,Hotdog og ostepølser,801,149,1.222972972972973,17.0
360659,Sodavand,441,136,1.3333333333333333,18.0
360660,Kildevand,111,73,2.4722222222222223,21.0
360661,Cocio lille,106,66,2.7384615384615385,29.0
360662,Kaffe,14,12,13.363636363636363,28.0
360663,Store Pomfritter,67,53,3.3846153846153846,18.0
360665,Hånddelle,23,17,9.75,29.0
363759,THE KENTUCKY PLATE ,161,50,3.6122448979591835,15.0
363801,MIDA’S WRAP,64,44,3.86046511627907,12.0
363802,MIDA’S BAGUETTE,95,60,3.0677966101694913,12.0
363803,CRISPY WRAP,66,48,3.8297872340425534,13.0
363804,CRISPY BAGUETTE,136,71,2.557142857142857,14.0
363805,MIDAS BURGER,72,43,4.309523809523809,24.0
363806,CRISPY BURGER,110,61,3.0166666666666666,11.0
363808,MEXICAN BEEF BURGER,33,22,7.285714285714286,22.0
363809,AMERICAN BEEF BURGER,32,23,8.227272727272727,29.0
363810,CHICKEN CHEESE FRIES,35,24,7.739130434782608,30.0
363811,THE KENTUCKY PLATE,130,72,2.5492957746478875,9.0
363812,THE HOTWINGS PLATE,31,23,7.318181818181818,23.0
363813,MIX CAESAR SALAT,37,28,6.37037037037037,34.0
363814,NACHOS,34,28,6.444444444444445,35.0
363815,SNACKS KURV,50,38,4.72972972972973,14.0
363816,POTATO WEDGES,36,26,6.24,16.0
363817,POMMES FRITES,169,88,2.0804597701149423,9.0
363818,CRISPY KIDS,26,22,6.285714285714286,26.0
363820,CRISPY BURGER KIDS,27,21,8.55,19.0
363824,KETCHUP,30,22,8.619047619047619,30.0
363825,MAYO,40,33,5.21875,16.0
363827,CHILLI MAYO,26,19,9.0,33.0
363833,CRISPY BOX 6 STK,91,59,3.1206896551724137,13.0
363834,HOT WINGS BOX 8 STK,46,34,5.484848484848484,18.0
363835,Vand,89,39,3.6578947368421053,11.0
363836,Dåse Soda,355,116,1.5739130434782609,5.0
363915,Capri sun,28,19,7.722222222222222,25.0
363940,Pose,70,56,3.290909090909091,21.0
3644155,Vaffel is,15,6,15.6,42.0
3644240,Evy Keramik,25,17,9.1875,49.0
3663919,Foregin Beer Big,12020,147,1.2397260273972603,13.0
367981,Pommes frites,683,96,1.8421052631578947,16.0
367982,Slush ice - lille,1095,104,1.6990291262135921,11.0
367985,Cookies,184,47,3.652173913043478,23.0
367987,Kebab mix,229,80,2.2151898734177213,17.0
367989,Nuggets med pomfritter,347,82,2.1604938271604937,16.0
367990,Fransk hotdog,495,91,1.9444444444444444,16.0
367991,Toast,380,89,1.9886363636363635,16.0
367995,Kaffe - kop,510,72,2.464788732394366,12.0
368001,Pepsi Max,305,58,3.0526315789473686,16.0
368006,Juicebrik,104,38,4.324324324324325,17.0
368007,Kildevand,250,67,2.6363636363636362,17.0
368011,Royal Pilsner,104,25,7.041666666666667,25.0
368015,Chokoladebar,208,64,2.761904761904762,14.0
368017,Sjovt slik 15,190,58,3.0526315789473686,14.0
368018,Sjovt slik 10,308,71,2.4857142857142858,13.0
368019,Sjovt slik 7,237,77,2.3026315789473686,14.0
368020,Sjovt slik 5,494,79,2.2435897435897436,12.0
368021,Sjovt slik 3,533,84,2.108433734939759,11.0
368025,Pølsehorn,139,40,4.435897435897436,26.0
3694655,Burger med fiskefilet og rejer,6,5,10.0,16.0
3698012,Gry & Sif,143,34,5.393939393939394,28.0
3698044,Tørkager,723,50,3.5918367346938775,7.0
3698054,Chai Latte,66,32,5.225806451612903,20.0
370694,Lovpligtig bæreposeafgift,4245,160,1.1257861635220126,5.0
3720028,Peppermint Ginger Chews 56g,11,7,22.666666666666668,45.0
3724390,Unspecified,166,92,1.945054945054945,10.0
3726551,Spiritus 2 cl,47,14,13.846153846153847,98.0
3726572,Irsk / fransk kaffe 3 cl,21,5,14.25,28.0
372866,Unspecified,65,35,4.9411764705882355,35.0
3729940,Analog fremkaldelse,2,2,65.0,65.0
3729949,Digital billedproduktion,2,2,45.0,45.0
3730029,Amatør album,5,3,45.0,84.0
3730038,Digitalisering af film,4,4,20.333333333333332,34.0
3730046,Fotografering,1,1,999.0,999.0
3731346,Pasfoto med print,103,61,2.9833333333333334,10.0
3731354,Pasfoto digitalt,3,3,29.5,41.0
3731384,Ekstra pasfoto print,2,2,17.0,17.0
373139,Kebab,625,165,1.103658536585366,4.0
373140,Kylling,115,72,2.4788732394366195,9.0
3731404,Ekstra pasfoto digitalt,1,1,999.0,999.0
373141,Falafel,89,58,3.1403508771929824,11.0
3731490,Gavekort,1,1,999.0,999.0
373154,Big Burger,77,49,3.6666666666666665,19.0
373155,Cheese Burger,111,74,2.4657534246575343,17.0
373159,Bacon Cheese Burger,113,78,2.324675324675325,8.0
373161,Pommes Frites - Lille,307,140,1.3021582733812949,4.0
373162,Pommes Frites - Stor,278,130,1.3953488372093024,5.0
373170,Pepperoni,232,112,1.5855855855855856,5.0
373171,Margherita,112,75,2.3513513513513513,12.0
373173,Capricciosa,66,54,3.3207547169811322,11.0
373176,Hawaii,56,45,3.9545454545454546,19.0
373178,Parma,65,45,3.8863636363636362,19.0
373182,In Salato,502,150,1.2147651006711409,4.0
373192,Park Pizza,96,70,2.5217391304347827,12.0
373197,Logens Pizza,66,53,3.4423076923076925,8.0
373206,Toscane,73,60,2.9152542372881354,8.0
373211,Mex Mix,58,51,3.56,15.0
373222,Prosciutto,210,107,1.6981132075471699,7.0
373223,Prosciutto Di Parma,78,56,3.1818181818181817,11.0
373226,Park Sandwich,152,84,2.108433734939759,7.0
373227,Gorgonzola,57,42,4.048780487804878,21.0
373230,Kylling,74,45,3.977272727272727,22.0
3735221,Vandalized,29,16,10.6,61.0
3740152,Fransk Hotdog,348,40,4.461538461538462,19.0
3740154,Toast med Skinke og Ost,10,3,27.5,47.0
3740155,Pommesfritter,163,35,5.117647058823529,19.0
3740157,5 Nuggets med Pommesfritter,52,22,8.380952380952381,26.0
3740158,Sandwich med Kylling/Kebab,134,33,5.4375,26.0
3740159,Burger med Ost,6,6,31.2,111.0
3740160,Burger Menu,30,17,10.75,63.0
3740161,Dagens Menu,15,8,22.0,56.0
3740162,Sodavand,784,68,2.626865671641791,19.0
3740163,Cocio,17,9,6.875,23.0
3740164,Kaffe,254,41,4.35,28.0
3740165,Tempt,1,1,999.0,999.0
3740166,Booster,2,1,999.0,999.0
3745627,1 kugle,13,9,17.5,83.0
3745650,2 kugler,42,12,13.363636363636363,63.0
3745658,3 kugler,10,6,28.6,115.0
3746454,Take Away Boks Lille,8,6,10.2,28.0
3746479,Take Away Boks Stor,12,10,14.11111111111111,74.0
3746566,Take Away Bæger,25,1,999.0,999.0
3749210,Glean Flødebolle Lakrids,12,10,12.444444444444445,42.0
3749239,Glean Flødebolle Mokka,56,25,5.875,22.0
3749261,Glean Flødebolle Lemon,25,15,10.071428571428571,48.0
3749294,Glean Flødebolle Klassisk,22,11,12.6,35.0
3749311,Glean Flødebolle Kokos,26,14,9.846153846153847,35.0
3749334,Glean Flødebolle Jordbær Hindbær,9,6,4.2,7.0
3749341,Glean Flødebolle Solbær,19,14,9.307692307692308,28.0
3749361,Glean Flødebolle Passion,21,14,9.23076923076923,36.0
3749385,Glean Flødebolle Yuzu,12,10,12.555555555555555,28.0
378243,Kildevand,121,74,2.3835616438356166,10.0
378244,Dåse,703,164,1.1104294478527608,3.0
378245,Sodavand 0.5l,434,143,1.2746478873239437,4.0
3782459,Diverse,213,76,2.4133333333333336,8.0
378246,"Sodavand 1,5l",68,58,2.982456140350877,12.0
3790605,Margherita,79,55,3.2777777777777777,12.0
3790607,Hawaii,63,50,3.693877551020408,19.0
3790608,Pizza med Skinke,32,23,6.7272727272727275,20.0
3790612,Pepperoni 1,156,81,2.2125,8.0
3790614,Gorgonzola,28,25,7.291666666666667,19.0
3790615,"Oksekød, Champignon, Peberfrugt, Tomatskiver og Løg Pizza",19,18,9.764705882352942,49.0
3790617,"Skinke, Pepperoni, Oksekød, Champignon og Løg Pizza",15,14,12.0,56.0
3790622,Stations Pizza,107,65,2.734375,12.0
3790623,"Pepperoni, Kebab, Kylling og Dressing Pizza",18,16,8.933333333333334,27.0
3790624,"Skinke, Pølser, Bacon og Oksekød",16,14,13.923076923076923,35.0
3790626,Fantasi Max,54,39,4.5,17.0
3790629,Malling Special,30,25,7.541666666666667,24.0
3790632,Vegetar,17,16,11.133333333333333,39.0
3790645,Salat Pizza 1,121,69,2.661764705882353,9.0
3790646,Salat Pizza 2,17,14,12.538461538461538,27.0
3790647,Indbagt 1,15,14,12.384615384615385,44.0
3790649,Indbagt 3,16,13,10.166666666666666,28.0
3790654,Børne Pizza 1,21,15,9.428571428571429,46.0
3790665,Durum Kebab,113,66,2.7384615384615385,10.0
3790666,Durum Kylling,21,19,8.444444444444445,16.0
3790673,Cheeseburger,42,34,5.484848484848484,23.0
3790675,Bacon Jumbo Burger med Ost,29,16,10.8,43.0
3790678,A. Cheeseburger Menu,21,19,9.055555555555555,29.0
3790683,Mellem Pommes Frites,70,46,3.8666666666666667,13.0
3790684,Stor Pommes Frites,47,36,5.142857142857143,15.0
