item_id,title,total_qty,n_days,avg_gap_days,max_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
1668481,Special Øl (55),97,40,1.8205128205128205,7.0,ambient,365,False,low,high,alcoholic beverages
1668482,Special Øl (60),43,20,3.3684210526315788,7.0,ambient,365,False,low,high,alcoholic beverages
1671541,Mini brød,28,15,9.785714285714286,32.0,dry,7,True,low,high,bread products
1671558,Mellem brød,17,11,17.2,60.0,dry,7,True,low,high,bread products
1671606,Smoothie,68,39,4.447368421052632,20.0,refrigerated,7,True,medium,high,fresh juice/smoothie
1694574,Unspecified,324,124,1.4634146341463414,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1695582,Øl,75,38,4.702702702702703,35.0,ambient,365,False,low,high,alcoholic beverages
1695598,Frem sodavand,219,79,2.269230769230769,32.0,ambient,365,False,low,high,soft drinks
1695695,Vand,392,98,1.824742268041237,31.0,ambient,365,False,low,high,soft drinks
1695713,1 kop Kaffe,127,59,3.0172413793103448,40.0,dry,365,False,low,high,coffee/tea/hot drinks
1695759,Special kaffe,90,47,3.760869565217391,31.0,dry,365,False,low,high,coffee/tea/hot drinks
1695924,Sports cola,130,62,2.901639344262295,32.0,ambient,365,False,low,high,soft drinks
1723502,"Gammeldags kalvesteg med grønsager,kartofler,sauce",76,2,21.0,21.0,dry,365,False,low,high,coffee/tea/hot drinks
1723564,Hønsesalat på ananasring med flute,44,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
1723692,Hjemmelavet islagkage,32,1,999.0,999.0,dry,30,False,low,medium,pastries shelf-stable
1726918,Bøfsandwich m. hjemmelavet sovs.,98,49,3.6875,34.0,frozen,60,True,medium,high,sandwiches frozen
1733918,Dark n stormy,119,36,5.0285714285714285,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1735577,Nuggets med Pommes Frites,32,20,7.894736842105263,40.0,dry,365,False,low,high,coffee/tea/hot drinks
1737590,Margherita (Frokost Tilbud),34,27,6.5,42.0,refrigerated,14,True,medium,high,cheese
1757310,Brunch,99,8,15.428571428571429,36.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1786602,sambuca,160,27,6.461538461538462,44.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1814122,Nyt vinyl,159,78,2.2987012987012987,8.0,ambient,365,False,low,high,alcoholic beverages
1814235,Brugt vinyl,129,74,2.4383561643835616,9.0,ambient,365,False,low,high,alcoholic beverages
1814600,Vin flaske,91,52,3.5098039215686274,12.0,ambient,365,False,low,high,alcoholic beverages
1814606,Mad,49,32,5.387096774193548,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1816213,Big Carlsberg,693,122,1.4958677685950412,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816214,Small Carlsberg,787,150,1.2147651006711409,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816215,Big Jacobsen,199,44,4.209302325581396,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1816217,Big 1664,412,79,2.3205128205128207,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816218,Small 1664,103,57,3.2142857142857144,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816219,Big Grimbergen,449,94,1.946236559139785,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816220,Small Grimbergen,131,60,3.0338983050847457,13.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816221,Big Tuborg,3744,171,1.0647058823529412,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816227,ALM. Fl. øl,1591,160,1.1383647798742138,3.0,ambient,365,False,low,high,alcoholic beverages
1816228,Lux. Fl. øl,115,29,6.107142857142857,43.0,ambient,365,False,low,high,alcoholic beverages
1816231,Happy Hour Pint,2100,159,1.120253164556962,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816233,Small Soda,370,91,2.011111111111111,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816234,Big Soda,181,72,2.5492957746478875,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816235,Drink of Month,120,37,4.833333333333333,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1816236,Alcopop,128,40,4.589743589743589,16.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1816237,2cl Drink,277,82,2.234567901234568,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816238,4cl Drink,360,73,2.513888888888889,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816239,Kaffe,228,91,1.9222222222222225,6.0,dry,365,False,low,high,coffee/tea/hot drinks
1816240,Kande øl,140,57,2.875,15.0,ambient,365,False,low,high,alcoholic beverages
1816246,Shot,653,101,1.81,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816247,U Boat,500,84,2.0120481927710845,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816255,Kaffee Bailey,122,44,4.209302325581396,14.0,dry,365,False,low,high,coffee/tea/hot drinks
1816259,Long Island,1462,102,1.792079207920792,6.0,refrigerated,2,True,high,high,meat fresh
1816274,Staff Shot,266,87,2.104651162790698,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816275,Staff Drink,586,117,1.543103448275862,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1816276,Staff Beer,931,125,1.4596774193548387,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1830816,A. Skinke,282,108,1.691588785046729,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830817,B. Pepperoni,441,132,1.381679389312977,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830818,C. Oksekød,80,55,3.2777777777777777,27.0,frozen,90,True,medium,high,meat frozen
1830820,Margarita,107,72,2.4788732394366195,26.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830821,Hawaii Pizza,186,92,1.989010989010989,26.0,frozen,90,True,medium,high,pizza (frozen/long shelf)
1830822,Vamdrup Pizza,76,50,3.489795918367347,25.0,frozen,90,True,medium,high,pizza (frozen/long shelf)
1830823,Nurten Pizza,88,60,2.8813559322033897,26.0,dry,365,False,low,high,coffee/tea/hot drinks
1830824,Laila Pizza,71,50,3.63265306122449,31.0,frozen,90,True,medium,high,pizza (frozen/long shelf)
1830825,Barcelona,69,43,4.285714285714286,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830826,Roma,72,51,3.52,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830827,Columbus,96,55,3.351851851851852,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830828,Sidarth,111,72,2.492957746478873,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830829,Ninorta,62,45,4.0,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830831,Amore,77,57,3.0535714285714284,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830833,Babylon,68,45,4.090909090909091,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830834,Ruman,63,47,3.8260869565217392,24.0,ambient,365,False,low,high,alcoholic beverages
1830835,Las Vegas,74,56,3.290909090909091,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830836,Viking,81,65,2.796875,27.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830838,DK,385,133,1.371212121212121,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830839,Matador,257,108,1.6822429906542056,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830840,Center Pizza,158,82,2.185185185185185,25.0,dry,365,False,low,high,coffee/tea/hot drinks
1830846,Ottito,132,79,2.2564102564102564,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1830866,Pommes Frites - Stor,261,109,1.6759259259259258,24.0,dry,365,False,low,high,coffee/tea/hot drinks
1830867,Pommes Frites - Lille,191,99,1.836734693877551,25.0,dry,365,False,low,high,coffee/tea/hot drinks
1830874,1/2 Grill Kylling,142,74,2.4794520547945207,25.0,frozen,90,True,medium,high,meat frozen
1830893,Hvidløg I Bæger,91,50,3.612244897959184,27.0,refrigerated,7,False,medium,high,dairy/eggs
1871024,Diverse Dype.,1142,171,1.0647058823529412,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1873409,Cocio chokolademælk,79,42,4.2926829268292686,32.0,dry,365,False,low,high,coffee/tea/hot drinks
1875526,Nr 1 hvidløgsbrød,9,4,54.0,70.0,dry,7,True,low,high,bread products
1875543,Nr 2 humus,12,4,54.0,63.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1875606,Nr 9 oksekødsbolle tajin,10,7,27.0,63.0,frozen,90,True,medium,high,meat frozen
1875625,Nr 10 kyllinge tajin,14,9,20.25,55.0,frozen,90,True,medium,high,meat frozen
1891767,Dubbel Nougat,20,10,17.444444444444443,81.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1891769,Grillet sandwich,124,51,3.42,18.0,frozen,60,True,medium,high,sandwiches frozen
1894929,Big,18,11,14.0,40.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1933258,Burger,24,18,9.705882352941176,28.0,frozen,60,True,medium,high,sandwiches frozen
1942570,"Cork pr øl 0,33L.",26,9,21.125,58.0,ambient,365,False,low,high,alcoholic beverages
1942769,Monster Energy Ultra,14,13,11.416666666666666,27.0,dry,365,False,low,high,coffee/tea/hot drinks
1981432,Nordic Soda -  Ny fyldt,274,105,1.7019230769230769,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
1982156,Nordic Soda - Ombytning,102,39,4.631578947368421,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
1993948,Faxe Kondi Booster,13,10,19.33333333333333,46.0,dry,365,False,low,high,coffee/tea/hot drinks
2031955,egen pizza,119,51,1.36,4.0,refrigerated,2,True,high,high,fresh pizza
2047173,Jungle Drink,39,29,5.607142857142857,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2084280,Irsk Musik med kaffebord,29,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
2093680,Nerds Rope Tropical,24,21,6.45,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2096929,Smoking deluxe,33,31,5.8,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2099274,Takis Fuego,18,16,10.266666666666667,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2099304,Cheetos Crunchy Fromage,13,10,18.22222222222222,68.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2109075,Hår og skæg,260,67,2.272727272727273,13.0,refrigerated,7,False,medium,high,dairy/eggs
2126177,Skole sandwich februar,1,1,999.0,999.0,frozen,60,True,medium,high,sandwiches frozen
2127130,Diverse,1388,154,1.1830065359477124,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2127167,Cafe,1046,150,1.2147651006711409,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2128134,Unspecified,1318,169,1.0773809523809523,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2134611,Extra Sauce,168,78,2.3506493506493507,11.0,refrigerated,14,False,medium,high,sauces/condiments
2134661,Extra råvarer,110,57,3.232142857142857,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2135827,Indloesning af oelkort,88,19,7.555555555555555,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2152809,FRIKADELLE,604,88,1.6896551724137931,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2153143,COCIO,1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2156416,lille pofritt,74,56,3.145454545454545,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2156456,2 X dressing,13,10,16.77777777777778,44.0,refrigerated,14,False,medium,high,sauces/condiments
2156487,svøb,305,110,1.6605504587155964,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2162834,Smoking blu,18,18,10.058823529411764,32.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2162862,Smoking duluxi,50,40,4.358974358974359,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2162878,Papel Smoking King Size Brown,14,13,14.0,48.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2162904,Smoking blue,35,32,5.548387096774194,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2200725,Mineral vand,274,50,3.36734693877551,16.0,frozen,90,True,medium,high,meat frozen
2200790,Den stærke Burger,29,14,11.384615384615383,31.0,frozen,60,True,medium,high,sandwiches frozen
2200846,"Kaffe/Te, Bolle, og Lagkage",30,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
2200871,Kaffe/Te og Kringle,35,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
2206122,Flæskestegs sandwich,65,7,26.166666666666668,94.0,dry,365,False,low,high,coffee/tea/hot drinks
2253694,Lux.Øl/Spiritus,384,93,1.9673913043478264,6.0,ambient,365,False,low,high,alcoholic beverages
2265984,Lighter,54,45,4.045454545454546,20.0,dry,365,False,low,high,coffee/tea/hot drinks
2267546,Unspecified,6214,105,1.6730769230769231,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2270821,Unspecified,40,30,5.793103448275862,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2273188,Lays chips / pringels,192,43,3.809523809523809,18.0,ambient,180,False,low,high,shelf-stable snacks
2295358,Long drink 4cl,130,58,3.1578947368421053,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2305088,Glass wine,1199,173,1.052325581395349,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2306720,10turskort(personale),14,12,14.818181818181818,52.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2306787,Flaskeøl(personale),7,7,25.666666666666668,49.0,ambient,365,False,low,high,alcoholic beverages
2306808,Sodavand/vand(personale),4,4,58.0,67.0,ambient,365,False,low,high,soft drinks
2306873,10shots(personale),2,2,20.0,20.0,ambient,365,False,low,high,alcoholic beverages
2306902,Energidrik(personale),4,2,2.0,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2307166,Unspecified,74,27,6.653846153846154,59.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2307783,Dudum med oksekod,112,63,2.903225806451613,31.0,frozen,90,True,medium,high,meat frozen
2316567,Hår+Skæg,151,85,2.142857142857143,12.0,refrigerated,7,False,medium,high,dairy/eggs
2321548,Mandelcroissant,636,55,1.7592592592592593,14.0,frozen,90,True,medium,high,meat frozen
2321865,Dressing,151,67,2.727272727272727,18.0,refrigerated,14,False,medium,high,sauces/condiments
2321883,Juice,116,73,2.5,19.0,refrigerated,7,True,medium,high,fresh juice/smoothie
2321973,Stor salat,932,155,1.175324675324675,14.0,refrigerated,3,False,high,high,fresh salads/vegetables
2322280,Stor salat med kylling,223,105,1.7019230769230769,16.0,frozen,90,True,medium,high,meat frozen
2329745,Aperol Spritz,19,8,25.285714285714285,136.0,ambient,365,False,low,high,alcoholic beverages
2331498,Big Guinness,409,98,1.865979381443299,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2338782,Bacon Chips SMALL,27,15,8.5,25.0,frozen,90,True,medium,high,meat frozen
2340021,Omelet med bacon.,90,44,4.116279069767442,40.0,frozen,90,True,medium,high,meat frozen
2351589,Kaffe,41,21,7.95,28.0,dry,365,False,low,high,coffee/tea/hot drinks
2351590,Kaffe,11,6,23.8,43.0,dry,365,False,low,high,coffee/tea/hot drinks
2351591,Kaffe Latte,40,28,6.25925925925926,28.0,dry,365,False,low,high,coffee/tea/hot drinks
2351592,Cappuccino,23,18,10.411764705882351,36.0,dry,365,False,low,high,coffee/tea/hot drinks
2351593,Cacao,21,14,12.0,47.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2351594,Te,55,37,4.388888888888889,18.0,dry,365,False,low,high,coffee/tea/hot drinks
2351598,Juice,5,4,49.333333333333336,113.0,refrigerated,7,True,medium,high,fresh juice/smoothie
2351599,Ingefær Kold Drik,7,5,32.0,68.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2351601,En Bolle med Ost,28,15,12.642857142857142,32.0,dry,7,True,low,high,bread products
2351602,Emmanuel og Annas Boller,24,16,8.733333333333333,55.0,dry,7,True,low,high,bread products
2351611,Kokos Romkugle,18,14,13.307692307692308,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2351612,Peanuts Romkugle,23,16,10.533333333333331,74.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2351613,Lakrids Romkugle,43,30,6.0,24.0,ambient,365,False,low,high,confectionery
2351614,Hvid Chokolade Romkugle,33,22,8.0,42.0,dry,365,False,low,high,coffee/tea/hot drinks
2351615,Daim Romkugle,53,34,5.212121212121212,27.0,ambient,365,False,low,high,confectionery
2351616,Chokolade Romkugle,15,13,13.333333333333334,76.0,dry,365,False,low,high,coffee/tea/hot drinks
2351617,Tivoli Romkugle,15,13,14.0,32.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2364469,Franskbrød m/ost eller Rullepølse,4,3,49.0,96.0,ambient,365,False,low,high,alcoholic beverages
2386329,12 cones king size,14,12,10.727272727272728,35.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2386353,Filters 120 slim,13,12,9.454545454545457,18.0,dry,365,False,low,high,coffee/tea/hot drinks
2386451,Smokers choice,32,29,6.142857142857143,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2386473,Smokers,16,14,12.923076923076923,45.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2386494,Brown,25,25,7.041666666666667,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2419356,2 hotdog,117,60,2.9661016949152543,79.0,frozen,60,True,medium,high,processed meat frozen
2431798,Nordic,214,69,2.573529411764706,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2452104,Personale flaskeøl,84,45,3.5,21.0,ambient,365,False,low,high,alcoholic beverages
2452192,Personale vand,96,63,2.870967741935484,10.0,refrigerated,2,True,high,high,meat fresh
2452257,Personale shaker,66,20,7.7894736842105265,26.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2452272,Personale shot,84,34,5.151515151515151,13.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
2452373,Personale dobbelt drink,144,58,3.0350877192982457,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
2452526,Personale smøger,37,34,5.242424242424242,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
